entry_time_utc,jst_hour,jst_dow,atr_pct,adx,volume_ratio_20,ret_4bar_pct,ret_16bar_pct,btc_ret_4bar_pct,btc_ret_16bar_pct,direction,exit_reason,pnl_pct,scaled_pnl_pct,win,holding_bars
2025-04-15T04:15:00Z,13,1,0.5661,12.02,0.385,0.097,0.769,0.017,0.558,LONG,TAKE_PROFIT,2.1294,2.1294,1,23
2025-04-15T12:15:00Z,21,1,0.5486,17.03,1.05,-0.633,-0.413,-0.357,-0.726,LONG,STOP_LOSS,-0.9748,-0.9748,0,1
2025-04-15T13:00:00Z,22,1,0.5346,15.13,0.179,-0.258,0.233,0.116,-0.013,LONG,STOP_LOSS,-1.1036,-1.1036,0,5
2025-04-16T12:00:00Z,21,2,0.5717,17.02,0.073,-0.028,2.385,-0.05,1.224,LONG,STOP_LOSS,-1.2296,-1.2296,0,6
2025-04-17T00:45:00Z,9,3,0.4247,17.37,1.895,0.671,0.412,0.687,0.319,LONG,STOP_LOSS,-1.0808,-1.0808,0,11
2025-04-18T00:15:00Z,9,4,0.3687,16.3,0.046,-0.406,0.005,-0.172,-0.181,LONG,STOP_LOSS,-0.8988,-0.8988,0,20
2025-04-19T05:45:00Z,14,5,0.4973,41.59,0.094,-0.051,2.942,0.055,0.734,LONG,TAKE_PROFIT,1.9897,1.9897,1,72
2025-04-20T01:00:00Z,10,6,0.3612,33.33,1.964,0.325,1.783,0.071,-0.074,LONG,STOP_LOSS,-1.0805,-1.0805,0,26
2025-04-20T20:45:00Z,5,0,0.3153,26.91,0.091,0.015,0.159,0.56,0.617,LONG,TAKE_PROFIT,2.1294,2.1294,1,15
2025-04-21T01:15:00Z,10,0,0.7613,27.78,1.089,-0.455,1.994,0.944,1.823,LONG,STOP_LOSS,-1.2296,-1.2296,0,40
2025-04-22T02:15:00Z,11,1,0.617,18.33,1.726,0.318,2.14,-0.457,1.258,LONG,TAKE_PROFIT,2.1294,2.1294,1,43
2025-04-22T17:15:00Z,2,2,0.8027,41.06,0.06,-0.494,1.983,0.281,1.871,LONG,TAKE_PROFIT,2.1294,2.1294,1,19
2025-04-23T02:30:00Z,11,2,0.5298,31.18,0.349,0.513,0.227,-0.156,-0.498,LONG,TAKE_PROFIT,1.7907,1.7907,1,9
2025-04-23T05:15:00Z,14,2,0.5948,31.63,0.341,1.43,1.382,0.282,0.05,LONG,TAKE_PROFIT,2.1294,2.1294,1,34
2025-04-23T18:30:00Z,3,3,0.7158,14.24,0.335,-0.102,-0.447,0.134,1.057,LONG,STOP_LOSS,-1.2296,-1.2296,0,3
2025-04-23T20:30:00Z,5,3,0.523,12.77,0.912,0.552,-0.111,0.387,0.577,LONG,STOP_LOSS,-1.2296,-1.2296,0,19
2025-04-24T13:30:00Z,22,3,0.4204,29.13,2.309,0.469,1.211,0.132,0.384,LONG,TAKE_PROFIT,2.1294,2.1294,1,21
2025-04-24T19:00:00Z,4,4,0.6775,21.29,0.154,-0.074,0.223,-0.168,-0.041,LONG,STOP_LOSS,-1.2296,-1.2296,0,10
2025-04-24T22:15:00Z,7,4,0.4198,16.11,0.016,0.792,0.125,0.393,0.307,LONG,TAKE_PROFIT,1.7816,1.7816,1,12
2025-04-25T02:00:00Z,11,4,0.4952,25.3,0.297,-0.578,1.185,-0.619,0.216,LONG,STOP_LOSS,-1.2296,-1.2296,0,4
2025-04-25T03:45:00Z,12,4,0.5374,19.42,0.254,0.949,0.308,0.745,-0.199,LONG,TAKE_PROFIT,2.1294,2.1294,1,27
2025-04-25T11:30:00Z,20,4,0.4469,27.7,0.327,0.715,0.532,0.486,0.558,LONG,TAKE_PROFIT,1.4658,1.4658,1,3
2025-04-25T12:30:00Z,21,4,0.6249,33.31,0.334,0.62,0.433,0.67,1.169,LONG,STOP_LOSS,-1.1564,-1.1564,0,16
2025-04-26T07:30:00Z,16,5,0.2397,12.8,1.351,0.183,0.009,0.093,-0.054,LONG,STOP_LOSS,-1.2296,-1.2296,0,7
2025-04-27T00:15:00Z,9,6,0.3809,12.41,2.071,0.443,0.448,0.167,0.726,LONG,STOP_LOSS,-1.0626,-1.0626,0,6
2025-04-28T04:45:00Z,13,0,0.5406,31.13,0.12,-0.019,0.795,0.062,0.563,LONG,TAKE_PROFIT,2.1294,2.1294,1,22
2025-04-28T11:00:00Z,20,0,0.6085,27.01,0.469,0.202,0.313,0.629,0.635,LONG,STOP_LOSS,-1.2296,-1.2296,0,9
2025-04-29T00:30:00Z,9,1,0.2966,15.57,0.12,0.005,0.582,0.03,0.798,SHORT,STOP_LOSS,-0.6508,-0.6508,0,2
2025-04-29T03:00:00Z,12,1,0.3649,11.21,0.056,-0.332,-0.266,-0.233,-0.481,SHORT,STOP_LOSS,-1.2176,-1.2176,0,17
2025-04-30T01:30:00Z,10,2,0.465,23.82,0.71,-0.924,-1.147,-0.125,-0.269,SHORT,STOP_LOSS,-0.8449,-0.8449,0,4
2025-05-01T16:15:00Z,1,4,0.6148,36.14,0.011,-0.782,1.015,0.076,1.657,LONG,STOP_LOSS,-1.2296,-1.2296,0,9
2025-05-02T00:30:00Z,9,4,0.2739,14.35,0.021,0.726,0.813,0.771,0.556,LONG,STOP_LOSS,-1.0312,-1.0312,0,7
2025-05-03T13:30:00Z,22,5,0.184,16.61,0.132,0.452,0.569,0.121,0.037,LONG,STOP_LOSS,-0.9239,-0.9239,0,15
2025-05-04T22:45:00Z,7,0,0.3231,16.43,1.591,-1.584,-1.575,-0.803,-0.567,SHORT,TAKE_PROFIT,2.1306,2.1306,1,14
2025-05-05T10:30:00Z,19,0,0.2898,15.8,0.658,-1.459,-2.021,-0.397,-0.761,SHORT,STOP_LOSS,-1.2304,-1.2304,0,30
2025-05-06T02:00:00Z,11,1,0.2795,16.76,0.333,-0.879,-1.372,-0.65,-0.56,SHORT,TAKE_PROFIT,2.1306,2.1306,1,32
2025-05-06T17:00:00Z,2,2,0.4446,25.65,0.077,-0.725,0.424,-0.616,0.686,SHORT,STOP_LOSS,-0.7564,-0.7564,0,6
2025-05-07T15:00:00Z,0,3,0.3269,18.03,0.477,-1.117,-1.089,-0.365,-0.179,SHORT,STOP_LOSS,-1.2304,-1.2304,0,25
2025-05-08T12:00:00Z,21,3,0.4014,45.11,0.19,0.098,1.764,-0.304,-0.038,LONG,TAKE_PROFIT,2.0212,2.0212,1,12
2025-05-08T18:45:00Z,3,4,0.7504,60.42,0.254,0.847,2.579,0.456,2.612,LONG,TAKE_PROFIT,1.9498,1.9498,1,9
2025-05-08T21:15:00Z,6,4,0.597,53.43,3.723,0.953,1.213,1.691,1.808,LONG,TAKE_PROFIT,2.1294,2.1294,1,41
2025-05-09T20:00:00Z,5,5,0.5312,17.27,0.039,-0.08,1.35,0.171,0.538,LONG,STOP_LOSS,-1.2296,-1.2296,0,29
2025-05-10T07:00:00Z,16,5,0.3786,16.55,2.892,0.068,-0.227,0.372,0.642,LONG,STOP_LOSS,-1.2296,-1.2296,0,18
2025-05-10T15:00:00Z,0,6,0.3788,10.66,0.142,0.201,0.748,-0.042,-0.08,LONG,TAKE_PROFIT,2.1294,2.1294,1,29
2025-05-11T05:45:00Z,14,6,0.4855,13.18,0.02,-0.307,-1.652,-0.3,-0.283,LONG,STOP_LOSS,-1.2296,-1.2296,0,4
2025-05-11T20:30:00Z,5,0,0.3338,16.98,0.01,-0.535,1.03,-0.15,0.34,LONG,TAKE_PROFIT,1.7409,1.7409,1,17
2025-05-12T01:00:00Z,10,0,0.5792,28.01,0.516,0.986,2.46,0.593,0.749,LONG,STOP_LOSS,-1.2296,-1.2296,0,3
2025-05-12T02:15:00Z,11,0,0.6916,27.42,1.468,0.29,2.08,-0.615,-0.011,LONG,TAKE_PROFIT,2.1294,2.1294,1,20
2025-05-12T09:45:00Z,18,0,0.8207,21.4,2.156,-0.142,1.847,0.01,1.83,LONG,STOP_LOSS,-1.2296,-1.2296,0,9
2025-05-12T12:30:00Z,21,0,0.5493,17.65,0.329,0.845,0.778,-0.107,-0.248,LONG,TAKE_PROFIT,1.8165,1.8165,1,6
2025-05-13T09:00:00Z,18,1,0.4061,24.61,0.292,0.697,2.063,0.126,0.503,LONG,TAKE_PROFIT,2.1294,2.1294,1,29
2025-05-13T16:45:00Z,1,2,0.5741,34.42,0.175,0.158,0.989,-0.099,-0.166,LONG,TAKE_PROFIT,2.1294,2.1294,1,12
2025-05-13T22:15:00Z,7,2,0.6596,57.32,0.487,0.119,1.973,-0.295,-0.158,LONG,STOP_LOSS,-1.2296,-1.2296,0,16
2025-05-14T06:00:00Z,15,2,0.4249,24.55,0.852,0.599,0.909,0.205,0.102,LONG,STOP_LOSS,-1.2296,-1.2296,0,6
2025-05-15T00:45:00Z,9,3,0.3759,12.36,0.135,0.362,0.262,0.039,-0.086,LONG,STOP_LOSS,-1.2296,-1.2296,0,4
2025-05-16T08:45:00Z,17,4,0.4807,17.67,0.327,-0.986,-0.8,-0.277,-0.429,SHORT,STOP_LOSS,-1.2304,-1.2304,0,5
2025-05-17T06:00:00Z,15,5,0.5576,21.65,0.517,-0.089,0.783,-0.076,0.639,SHORT,STOP_LOSS,-1.0805,-1.0805,0,4
2025-05-19T03:15:00Z,12,0,0.7004,24.38,1.16,-0.523,-2.194,-0.537,-1.473,SHORT,TAKE_PROFIT,2.1306,2.1306,1,12
2025-05-20T11:00:00Z,20,1,0.4693,23.87,0.074,-0.685,-1.595,-0.235,-0.527,SHORT,STOP_LOSS,-1.0674,-1.0674,0,24
2025-05-21T13:30:00Z,22,2,0.3853,13.22,0.702,0.287,1.079,0.459,0.777,SHORT,STOP_LOSS,-0.9349,-0.9349,0,2
2025-05-22T02:30:00Z,11,3,0.7279,26.29,1.249,0.492,1.136,0.448,0.816,LONG,TAKE_PROFIT,1.8313,1.8313,1,12
2025-05-22T07:45:00Z,16,3,0.5711,30.23,1.295,1.494,0.71,0.163,-0.784,LONG,TAKE_PROFIT,2.1294,2.1294,1,65
2025-05-23T00:45:00Z,9,4,0.4134,16.09,0.176,0.282,0.992,-0.079,0.377,LONG,TAKE_PROFIT,2.1008,2.1008,1,7
2025-05-23T07:30:00Z,16,4,0.5743,20.95,0.591,1.18,-0.7,-0.026,-0.401,LONG,TAKE_PROFIT,2.1294,2.1294,1,7
2025-05-23T09:30:00Z,18,4,0.5937,28.0,0.185,0.165,2.259,0.058,0.136,LONG,STOP_LOSS,-1.2296,-1.2296,0,7
2025-05-24T12:30:00Z,21,5,0.4339,18.98,0.042,-0.873,1.919,-0.268,0.681,LONG,STOP_LOSS,-1.1445,-1.1445,0,6
2025-05-24T14:30:00Z,23,5,0.4077,14.07,0.248,0.191,-0.254,0.088,-0.15,LONG,STOP_LOSS,-0.7952,-0.7952,0,33
2025-05-26T04:00:00Z,13,0,0.4475,25.41,0.029,0.346,0.518,0.211,0.365,LONG,STOP_LOSS,-1.1189,-1.1189,0,48
2025-05-27T12:00:00Z,21,1,0.3648,30.06,1.318,0.327,0.843,0.127,0.341,LONG,STOP_LOSS,-1.14,-1.14,0,55
2025-05-28T12:45:00Z,21,2,0.2906,21.11,3.99,-0.123,0.008,0.125,0.205,LONG,STOP_LOSS,-1.2296,-1.2296,0,6
2025-05-29T08:15:00Z,17,3,0.3418,17.72,0.101,-0.207,-0.618,0.112,-0.033,SHORT,TAKE_PROFIT,1.5225,1.5225,1,24
2025-05-29T23:00:00Z,8,4,0.3098,30.38,1.356,-0.664,0.321,-0.313,0.385,SHORT,TAKE_PROFIT,2.0607,2.0607,1,8
2025-05-30T06:30:00Z,15,4,0.3175,36.24,0.356,-1.195,-0.717,-0.439,-0.317,SHORT,TAKE_PROFIT,2.0965,2.0965,1,31
2025-05-30T14:30:00Z,23,4,0.5388,34.1,0.578,-0.167,-0.528,-0.183,-0.073,SHORT,STOP_LOSS,-1.2304,-1.2304,0,4
2025-05-30T22:15:00Z,7,5,0.309,19.12,1.059,-1.183,-0.235,-0.266,-0.115,SHORT,TAKE_PROFIT,2.0389,2.0389,1,4
2025-05-31T08:30:00Z,17,5,0.2352,26.84,0.209,-0.094,-0.344,-0.144,-0.183,SHORT,STOP_LOSS,-0.654,-0.654,0,19
2025-06-01T00:30:00Z,9,6,0.2958,19.45,0.522,-0.089,-0.653,-0.194,-0.192,SHORT,TAKE_PROFIT,2.1306,2.1306,1,35
2025-06-01T12:45:00Z,21,6,0.3303,49.35,0.24,-0.67,-1.228,-0.142,-0.441,SHORT,STOP_LOSS,-0.7944,-0.7944,0,5
2025-06-02T05:45:00Z,14,0,0.4034,23.45,0.902,-0.175,-2.221,-0.088,-0.557,SHORT,TAKE_PROFIT,2.1306,2.1306,1,33
2025-06-02T19:30:00Z,4,1,0.3279,17.15,0.138,-1.575,-0.403,-0.366,-0.325,SHORT,STOP_LOSS,-1.2304,-1.2304,0,2
2025-06-04T05:45:00Z,14,2,0.1935,16.74,0.035,0.031,0.381,-0.058,0.149,SHORT,STOP_LOSS,-0.5386,-0.5386,0,17
2025-06-04T12:30:00Z,21,2,0.3318,13.49,1.538,-0.688,-1.149,-0.646,-0.611,SHORT,TAKE_PROFIT,2.1306,2.1306,1,37
2025-06-05T02:00:00Z,11,3,0.2745,32.72,0.097,-0.191,-0.575,-0.002,0.138,SHORT,STOP_LOSS,-0.5715,-0.5715,0,2
2025-06-05T05:30:00Z,14,3,0.3679,22.89,6.468,-0.528,-0.578,-0.351,-0.015,SHORT,STOP_LOSS,-1.1308,-1.1308,0,25
2025-06-06T22:15:00Z,7,5,0.2782,18.24,0.56,-0.435,-0.82,0.045,-0.149,SHORT,STOP_LOSS,-0.9532,-0.9532,0,19
2025-06-07T17:00:00Z,2,6,0.2679,15.96,0.051,-0.037,-0.637,-0.123,-0.017,SHORT,STOP_LOSS,-1.2304,-1.2304,0,81
2025-06-09T02:00:00Z,11,0,0.3338,39.47,0.805,-0.422,-2.0,-0.128,-0.362,SHORT,STOP_LOSS,-1.1296,-1.1296,0,31
2025-06-10T00:15:00Z,9,1,0.5752,40.54,0.289,0.851,3.518,0.102,1.264,LONG,STOP_LOSS,-1.2296,-1.2296,0,20
2025-06-11T00:00:00Z,9,2,0.516,44.31,0.492,0.618,1.312,0.176,0.561,LONG,TAKE_PROFIT,1.921,1.921,1,59
2025-06-11T15:00:00Z,0,3,0.6524,15.26,0.1,-0.008,0.954,-0.325,0.044,LONG,STOP_LOSS,-1.2296,-1.2296,0,12
2025-06-12T18:00:00Z,3,4,0.5186,21.29,0.059,0.377,0.527,0.186,0.617,LONG,STOP_LOSS,-1.2296,-1.2296,0,2
2025-06-13T06:15:00Z,15,4,0.4967,50.27,1.187,-1.08,0.564,-0.642,0.497,SHORT,STOP_LOSS,-1.2304,-1.2304,0,3
2025-06-14T10:30:00Z,19,5,0.2444,20.13,5.566,0.124,-0.652,0.023,-0.191,SHORT,TAKE_PROFIT,1.4703,1.4703,1,34
2025-06-16T11:30:00Z,20,0,0.3272,20.15,7.336,-0.124,-0.575,0.015,-0.285,SHORT,STOP_LOSS,-1.2304,-1.2304,0,3
2025-06-17T04:45:00Z,13,1,0.3948,21.66,0.052,-0.676,0.036,-0.295,-0.201,SHORT,STOP_LOSS,-1.2304,-1.2304,0,6
2025-06-17T08:45:00Z,17,1,0.3989,12.67,0.392,-0.521,-0.245,-0.027,-0.559,SHORT,TAKE_PROFIT,2.1306,2.1306,1,26
2025-06-17T21:15:00Z,6,2,0.5687,22.26,3.629,-0.652,0.614,0.055,0.766,SHORT,TAKE_PROFIT,2.1306,2.1306,1,63
2025-06-19T06:30:00Z,15,3,0.2598,12.49,3.113,-1.241,-0.227,-0.169,-0.16,SHORT,STOP_LOSS,-1.173,-1.173,0,58
2025-06-20T04:15:00Z,13,4,0.2701,19.24,0.275,-0.618,-1.814,-0.124,-0.014,SHORT,STOP_LOSS,-1.0628,-1.0628,0,13
2025-06-20T22:00:00Z,7,5,0.4279,36.86,0.123,-0.875,0.394,-0.258,0.204,SHORT,STOP_LOSS,-1.1102,-1.1102,0,33
2025-06-21T14:30:00Z,23,5,0.3071,21.9,0.007,-0.039,-0.866,0.011,-0.222,SHORT,TAKE_PROFIT,2.1306,2.1306,1,23
2025-06-22T07:15:00Z,16,6,0.3737,12.34,0.37,-0.583,0.79,-0.204,0.434,SHORT,TAKE_PROFIT,1.3799,1.3799,1,9
2025-06-22T13:15:00Z,22,6,0.8997,20.14,20.835,-3.885,-4.298,-1.435,-1.178,SHORT,TAKE_PROFIT,2.1091,2.1091,1,1
2025-06-22T19:00:00Z,4,0,0.6375,23.22,0.063,-1.16,-0.712,-0.351,-0.323,SHORT,TAKE_PROFIT,2.1306,2.1306,1,5
2025-06-23T16:00:00Z,1,1,0.8111,20.57,1.707,-2.215,-1.858,-0.819,-0.689,SHORT,TAKE_PROFIT,2.1306,2.1306,1,3
2025-06-24T14:00:00Z,23,1,0.437,15.09,0.319,-0.277,0.11,-0.177,-0.131,SHORT,STOP_LOSS,-1.1507,-1.1507,0,3
2025-06-24T19:15:00Z,4,2,0.5247,17.91,0.273,-0.702,-0.792,-0.377,-0.23,SHORT,STOP_LOSS,-1.2304,-1.2304,0,5
2025-06-25T00:00:00Z,9,2,0.3265,13.27,0.52,1.005,1.982,0.468,0.902,LONG,STOP_LOSS,-1.1652,-1.1652,0,56
2025-06-26T02:15:00Z,11,3,0.3198,22.83,0.106,0.947,0.875,0.269,0.034,LONG,STOP_LOSS,-1.2296,-1.2296,0,21
2025-06-27T07:00:00Z,16,4,0.2543,15.25,1.8,0.828,0.531,0.05,0.344,LONG,STOP_LOSS,-0.5503,-0.5503,0,4
2025-06-28T02:15:00Z,11,5,0.2335,15.03,4.614,0.77,0.388,0.2,0.038,LONG,TAKE_PROFIT,0.957,0.957,1,12
2025-06-28T10:45:00Z,19,5,0.4165,41.79,1.732,-0.39,1.507,-0.022,-0.114,LONG,TAKE_PROFIT,1.9982,1.9982,1,25
2025-06-28T20:15:00Z,5,6,0.3889,41.3,0.441,-0.521,1.431,-0.058,-0.091,LONG,TAKE_PROFIT,1.9714,1.9714,1,78
2025-06-30T13:30:00Z,22,0,0.2502,23.71,1.271,0.101,0.959,-0.062,0.239,LONG,TAKE_PROFIT,2.118,2.118,1,8
2025-06-30T19:45:00Z,4,1,0.4103,48.57,0.945,1.018,0.145,0.352,-0.034,LONG,STOP_LOSS,-1.0107,-1.0107,0,9
2025-07-02T01:45:00Z,10,2,0.3029,23.53,0.04,0.563,0.873,0.444,0.121,LONG,TAKE_PROFIT,2.1294,2.1294,1,48
2025-07-02T14:45:00Z,23,2,0.4687,20.61,0.276,0.641,0.805,0.394,0.419,LONG,TAKE_PROFIT,2.1294,2.1294,1,10
2025-07-02T19:00:00Z,4,3,0.5423,24.93,1.076,0.101,1.0,0.203,0.853,LONG,TAKE_PROFIT,1.9835,1.9835,1,40
2025-07-03T07:30:00Z,16,3,0.2832,25.43,1.437,-0.357,1.147,-0.216,0.366,LONG,STOP_LOSS,-0.9787,-0.9787,0,19
2025-07-03T14:00:00Z,23,3,0.5437,22.94,1.71,-0.103,-0.76,0.447,0.703,LONG,STOP_LOSS,-1.2296,-1.2296,0,3
2025-07-05T05:15:00Z,14,5,0.1942,16.55,0.954,-0.56,-0.699,-0.126,0.121,SHORT,STOP_LOSS,-0.7694,-0.7694,0,7
2025-07-07T01:15:00Z,10,0,0.4695,13.77,0.65,-0.261,-0.502,-0.119,-0.383,SHORT,STOP_LOSS,-1.2304,-1.2304,0,5
2025-07-08T06:45:00Z,15,1,0.1953,12.15,0.425,0.115,-0.005,0.159,0.478,LONG,TAKE_PROFIT,1.3864,1.3864,1,12
2025-07-08T14:30:00Z,23,1,0.3165,50.05,1.093,-0.482,0.678,-0.153,0.308,LONG,STOP_LOSS,-0.6163,-0.6163,0,2
2025-07-08T17:30:00Z,2,2,0.379,30.76,0.231,1.105,-0.314,0.301,-0.231,LONG,TAKE_PROFIT,2.1294,2.1294,1,91
2025-07-09T20:45:00Z,5,3,0.4935,28.41,0.162,-0.635,1.245,-0.899,1.192,LONG,TAKE_PROFIT,2.1294,2.1294,1,73
2025-07-10T18:15:00Z,3,4,0.5194,28.1,0.873,0.009,1.418,-0.39,1.726,LONG,TAKE_PROFIT,2.1294,2.1294,1,13
2025-07-11T00:00:00Z,9,4,0.5938,45.08,0.216,-0.412,2.596,-0.012,2.123,LONG,STOP_LOSS,-1.2296,-1.2296,0,3
2025-07-11T01:15:00Z,10,4,0.5178,39.28,0.92,1.59,1.462,0.634,0.544,LONG,TAKE_PROFIT,2.1294,2.1294,1,50
2025-07-11T14:15:00Z,23,4,0.6153,22.5,1.762,1.843,1.902,0.461,0.017,LONG,STOP_LOSS,-1.2296,-1.2296,0,6
2025-07-11T20:30:00Z,5,5,0.3096,13.86,0.021,-0.396,-0.486,-0.051,0.534,LONG,STOP_LOSS,-1.2296,-1.2296,0,3
2025-07-12T03:30:00Z,12,5,0.4615,20.15,0.03,-0.145,1.307,0.018,0.111,LONG,STOP_LOSS,-1.2296,-1.2296,0,30
2025-07-13T00:30:00Z,9,6,0.3437,20.48,0.04,0.701,1.026,0.196,0.09,LONG,STOP_LOSS,-1.2296,-1.2296,0,66
2025-07-14T02:00:00Z,11,0,0.3089,15.93,0.873,0.684,1.351,0.325,0.563,LONG,TAKE_PROFIT,2.1294,2.1294,1,6
2025-07-14T07:45:00Z,16,0,0.5612,29.54,2.094,1.133,0.061,0.484,1.637,LONG,STOP_LOSS,-1.0431,-1.0431,0,29
2025-07-15T13:30:00Z,22,1,0.4286,29.71,0.24,1.834,1.355,1.797,1.821,LONG,STOP_LOSS,-1.2296,-1.2296,0,6
2025-07-15T15:45:00Z,0,2,0.7434,25.46,0.358,1.422,0.655,0.353,0.049,LONG,TAKE_PROFIT,2.1294,2.1294,1,29
2025-07-15T23:30:00Z,8,2,0.4568,19.21,1.72,1.274,1.274,-0.058,0.976,LONG,STOP_LOSS,-1.2296,-1.2296,0,13
2025-07-16T04:00:00Z,13,2,0.3351,18.1,0.265,0.037,-1.025,0.158,0.163,LONG,TAKE_PROFIT,1.3814,1.3814,1,19
2025-07-16T11:45:00Z,20,2,0.4102,25.66,0.324,0.609,1.34,0.078,0.484,LONG,STOP_LOSS,-1.0679,-1.0679,0,15
2025-07-16T16:00:00Z,1,3,0.7066,25.0,1.227,1.51,1.645,-0.439,-0.566,LONG,TAKE_PROFIT,2.1294,2.1294,1,2
2025-07-16T19:45:00Z,4,3,0.5001,33.31,0.126,0.514,3.503,-0.185,-0.002,LONG,STOP_LOSS,-1.1097,-1.1097,0,24
2025-07-17T06:30:00Z,15,3,0.4488,21.33,1.162,1.262,1.509,0.178,0.381,LONG,TAKE_PROFIT,2.1294,2.1294,1,13
2025-07-17T10:30:00Z,19,3,0.6013,25.12,0.758,-0.626,1.467,-0.579,-0.232,LONG,STOP_LOSS,-1.2296,-1.2296,0,13
2025-07-17T15:00:00Z,0,4,0.769,21.12,0.912,-0.267,-1.691,-0.047,0.088,LONG,STOP_LOSS,-1.2296,-1.2296,0,1
2025-07-18T03:00:00Z,12,4,0.6913,27.23,2.883,0.552,2.479,-0.027,0.386,LONG,TAKE_PROFIT,2.1294,2.1294,1,9
2025-07-18T05:45:00Z,14,4,0.6274,40.09,0.362,1.218,1.856,0.192,0.335,LONG,STOP_LOSS,-1.2296,-1.2296,0,9
2025-07-18T14:15:00Z,23,4,0.7219,27.62,1.594,-1.002,-0.477,-0.611,-0.807,LONG,STOP_LOSS,-1.2296,-1.2296,0,1
2025-07-19T03:15:00Z,12,5,0.3941,9.7,1.163,0.808,0.923,0.268,0.492,LONG,STOP_LOSS,-1.2296,-1.2296,0,21
2025-07-20T00:45:00Z,9,6,0.287,14.03,1.572,0.303,-0.06,0.061,0.153,LONG,TAKE_PROFIT,1.9331,1.9331,1,31
2025-07-20T12:45:00Z,21,6,0.3381,40.67,1.098,0.704,0.457,0.146,-0.108,LONG,TAKE_PROFIT,1.3804,1.3804,1,26
2025-07-20T19:30:00Z,4,0,0.5435,25.08,8.946,0.705,0.601,0.079,-0.29,LONG,STOP_LOSS,-1.0653,-1.0653,0,4
2025-07-20T21:45:00Z,6,0,0.4491,16.32,0.018,0.278,0.561,-0.08,-0.122,LONG,STOP_LOSS,-0.8284,-0.8284,0,2
2025-07-21T05:30:00Z,14,0,0.6388,30.9,0.613,0.453,4.323,-0.362,1.003,LONG,TAKE_PROFIT,2.1294,2.1294,1,9
2025-07-21T13:45:00Z,22,0,0.5542,35.06,1.395,0.662,0.275,0.517,-0.212,LONG,TAKE_PROFIT,2.1294,2.1294,1,6
2025-07-21T20:30:00Z,5,1,0.631,21.19,1.156,1.442,0.243,0.291,-0.434,LONG,TAKE_PROFIT,2.1294,2.1294,1,21
